name	from_tis	region	wt_1	wt_2	wt_ssb1_flag_1	wt_ssb1_flag_2	enrich	edge	bound
YHR068W-t26_1	15	cds	27	47	0	3	0.3694322002547111		
YHR068W-t26_1	16	cds	13	13	4	10	0.2972251512033504		
YHR068W-t26_1	17	cds	32	63	2	13	0.38985817606263834		
YHR068W-t26_1	18	cds	7	12	2	6	0.43928321557359035		
YHR068W-t26_1	19	cds	3	3	1	7	0.40166181016916014		
YHR068W-t26_1	20	cds	6	24	4	3	0.4154356298582002		
YHR068W-t26_1	21	cds	5	12	2	3	0.39536881246957867		
YHR068W-t26_1	22	cds	17	44	4	9	0.3361961178774518		
YHR068W-t26_1	23	cds	17	46	6	10	0.5266757670412323		
YHR068W-t26_1	24	cds	9	27	8	21	0.7396111060952795		
YHR068W-t26_1	25	cds	1	6	2	5	1.0105499232004402		
YHR068W-t26_1	26	cds	4	2	4	2	1.159056140509655		
YHR068W-t26_1	27	cds	7	2	3	6	1.0377561285026058		
YHR068W-t26_1	28	cds	7	28	10	24	0.8191038775123868		
YHR068W-t26_1	29	cds	4	16	1	1	0.8303104495979791		
YHR068W-t26_1	30	cds	6	9	0	3	0.6133128690901852		
YHR068W-t26_1	31	cds	2	6	4	8	0.539535701358		
YHR068W-t26_1	32	cds	10	34	8	12	0.5541342384905359		
YHR068W-t26_1	33	cds	10	4	2	5	0.5700069595421657		
YHR068W-t26_1	34	cds	17	66	4	12	0.3434022345856577		
YHR068W-t26_1	35	cds	6	22	2	4	0.624780889789161		
YHR068W-t26_1	36	cds	29	85	10	22	0.5273060882425025		
YHR068W-t26_1	37	cds	1	19	4	9	0.544186863792161		
YHR068W-t26_1	38	cds	0	18	1	3	0.5552634416333735		
YHR068W-t26_1	39	cds	2	12	1	2	0.8172636689286317		
YHR068W-t26_1	40	cds	4	8	1	3	0.4953518376444913		
YHR068W-t26_1	41	cds	1	4	2	6	0.5715701770724674		
YHR068W-t26_1	42	cds	6	17	0	8	0.6081159354218657		
YHR068W-t26_1	43	cds	3	17	3	5	0.6402102455400442		
YHR068W-t26_1	44	cds	3	13	2	5	0.37195285167991876		
YHR068W-t26_1	45	cds	3	14	3	3	0.4134679055000654		
YHR068W-t26_1	46	cds	15	27	4	7	0.45334176084478006		
YHR068W-t26_1	47	cds	5	8	4	2	0.4842017962431201		
YHR068W-t26_1	48	cds	4	18	5	9	0.492992839008636		
YHR068W-t26_1	49	cds	4	14	0	14	0.5035445521311697		
YHR068W-t26_1	50	cds	7	20	6	7	0.4945007288506738		
YHR068W-t26_1	51	cds	4	20	3	2	0.44946797276845935		
YHR068W-t26_1	52	cds	8	41	8	8	0.40485422894116774		
YHR068W-t26_1	53	cds	13	21	7	12	0.379862731367112		
YHR068W-t26_1	54	cds	9	22	4	10	0.5605459584617345		
YHR068W-t26_1	55	cds	14	25	7	8	0.5679823949082421		
YHR068W-t26_1	56	cds	3	10	4	13	0.5246678695083109		
YHR068W-t26_1	57	cds	8	15	6	5	1.517243956428631	1.517243956428631	
YHR068W-t26_1	58	cds	29	58	11	14	1.8455760292481984	1.8455760292481984	
YHR068W-t26_1	59	cds	1	4	14	8	1.7257932206258724	1.7257932206258724	
YHR068W-t26_1	60	cds	3	12	11	17	2.4997903716980616	2.4997903716980616	2.4997903716980616
YHR068W-t26_1	61	cds	11	37	11	17	2.7757081920366695		2.7757081920366695
YHR068W-t26_1	62	cds	2	22	21	32	2.116187384366422		2.116187384366422
YHR068W-t26_1	63	cds	7	21	20	27	1.89572197906157		1.89572197906157
YHR068W-t26_1	64	cds	5	11	13	25	2.267983594256055	2.267983594256055	2.267983594256055
YHR068W-t26_1	65	cds	7	22	11	15	1.8518548819715401	1.8518548819715401	
YHR068W-t26_1	66	cds	0	2	7	6	1.836820816600866	1.836820816600866	
YHR068W-t26_1	67	cds	3	29	23	12	1.6939510040191332	1.6939510040191332	
YHR068W-t26_1	68	cds	4	11	10	15	1.8525121950063403	1.8525121950063403	
YHR068W-t26_1	69	cds	5	19	5	31	1.422036510847498	1.422036510847498	
YHR068W-t26_1	70	cds	2	21	10	9	1.0733734206995467	1.0733734206995467	
YHR068W-t26_1	71	cds	11	19	4	6	1.1380967493763627	1.1380967493763627	
YHR068W-t26_1	72	cds	12	39	10	16	1.098025932534404	1.098025932534404	
YHR068W-t26_1	73	cds	2	14	7	15	0.8335500146109864		
YHR068W-t26_1	74	cds	3	11	4	13	0.9178612639951103		
YHR068W-t26_1	75	cds	16	41	9	13	0.925396683696845		
YHR068W-t26_1	76	cds	0	5	5	3	0.6528050818768765		
YHR068W-t26_1	77	cds	14	22	8	15	0.6554940565100291		
YHR068W-t26_1	78	cds	8	18	5	11	0.7787815562812511		
YHR068W-t26_1	79	cds	6	18	11	18	0.7548371145676256		
YHR068W-t26_1	80	cds	4	11	7	8	1.016395316106753		
YHR068W-t26_1	81	cds	7	23	3	18	1.0440900343068422		
YHR068W-t26_1	82	cds	4	32	12	34	0.9215252875470326		
YHR068W-t26_1	83	cds	10	46	7	30	0.8403964125707586		
YHR068W-t26_1	84	cds	19	60	15	30	0.7725259621824897		
YHR068W-t26_1	85	cds	13	37	12	18	0.7422672630043134		
YHR068W-t26_1	86	cds	9	31	4	6	0.7559011133017787		
YHR068W-t26_1	87	cds	3	6	6	12	0.7163233172686663		
YHR068W-t26_1	88	cds	12	22	8	23	0.7094383104284364		
YHR068W-t26_1	89	cds	25	70	11	25	1.507796851070235		
YHR068W-t26_1	90	cds	5	30	6	8	1.2243757011984695		
YHR068W-t26_1	91	cds	1	22	8	23	1.2833142903389425		
YHR068W-t26_1	92	cds	17	31	5	11	1.4552568123788925		
YHR068W-t26_1	93	cds	6	16	6	21	1.652462884414828		
YHR068W-t26_1	94	cds	25	63	31	95	1.0069376332115139		
YHR068W-t26_1	95	cds	6	27	13	35	1.0910146017365134		
YHR068W-t26_1	96	cds	9	25	13	25	1.2960491655719881		
YHR068W-t26_1	97	cds	11	23	9	19	1.3695901839452054		
YHR068W-t26_1	98	cds	3	8	6	21	1.2064074143743744		
YHR068W-t26_1	99	cds	4	9	6	19	1.2556830330459259		
YHR068W-t26_1	100	cds	0	1	1	1	1.2088802693869924		
YHR068W-t26_1	101	cds	4	13	7	16	1.0357947934597203		
YHR068W-t26_1	102	cds	12	42	8	18	0.8065106693743151		
YHR068W-t26_1	103	cds	3	6	5	7	0.7053196051730963		
YHR068W-t26_1	104	cds	6	22	1	13	0.5436184779424129		
YHR068W-t26_1	105	cds	21	32	5	7	0.4899584419964712		
YHR068W-t26_1	106	cds	4	18	2	8	0.4287898821406194		
YHR068W-t26_1	107	cds	16	63	5	10	0.6685851965914764		
YHR068W-t26_1	108	cds	2	6	2	6	0.6875361435899235		
YHR068W-t26_1	109	cds	3	6	6	11	0.7530489373074569		
YHR068W-t26_1	110	cds	9	26	4	7	0.8923841104708675		
YHR068W-t26_1	111	cds	7	16	8	12	0.7825513059299573		
YHR068W-t26_1	112	cds	16	14	15	11	0.5448409096329728		
YHR068W-t26_1	113	cds	5	36	4	5	0.6659905706835073		
YHR068W-t26_1	114	cds	10	16	5	8	0.7466487311043863		
YHR068W-t26_1	115	cds	13	20	10	27	0.8655679773259657		
YHR068W-t26_1	116	cds	3	6	5	7	0.9751768873383586		
YHR068W-t26_1	117	cds	10	15	17	26	0.9363596814768658		
YHR068W-t26_1	118	cds	4	18	7	10	0.9571550065801585		
YHR068W-t26_1	119	cds	55	121	15	34	0.853286644350417		
YHR068W-t26_1	120	cds	7	19	11	17	0.772927533956043		
YHR068W-t26_1	121	cds	20	37	18	25	0.74548659323062		
YHR068W-t26_1	122	cds	7	21	12	20	0.8274764816512885		
YHR068W-t26_1	123	cds	11	39	15	21	0.6979282253080474		
YHR068W-t26_1	124	cds	10	23	9	15	0.7482631620752546		
YHR068W-t26_1	125	cds	13	56	5	20	0.7483277689594072		
YHR068W-t26_1	126	cds	11	11	8	15	0.6545154627127417		
YHR068W-t26_1	127	cds	5	11	7	13	0.6389170232175868		
YHR068W-t26_1	128	cds	20	51	7	15	0.6281703554382538		
YHR068W-t26_1	129	cds	6	33	8	9	0.49342528859540924		
YHR068W-t26_1	130	cds	9	18	4	5	0.5507841698284711		
YHR068W-t26_1	131	cds	6	13	1	5	0.938499363902678		
YHR068W-t26_1	132	cds	5	38	14	26	0.9521975179011875		
YHR068W-t26_1	133	cds	2	10	8	15	1.1302144233611817		
YHR068W-t26_1	134	cds	4	5	2	5	1.1692581562586875		
YHR068W-t26_1	135	cds	11	12	12	19	1.07948171663313		
YHR068W-t26_1	136	cds	11	63	8	19	0.8695346090185341		
YHR068W-t26_1	137	cds	6	22	10	15	1.0381801955597116	1.0381801955597116	
YHR068W-t26_1	138	cds	5	12	7	16	1.1661167299723936	1.1661167299723936	
YHR068W-t26_1	139	cds	1	6	3	5	1.6009475078259818	1.6009475078259818	
YHR068W-t26_1	140	cds	5	9	11	19	2.0030504762087453	2.0030504762087453	2.0030504762087453
YHR068W-t26_1	141	cds	3	13	12	28	2.256789429582055		2.256789429582055
YHR068W-t26_1	142	cds	3	7	15	16	2.6858971295266594	2.6858971295266594	2.6858971295266594
YHR068W-t26_1	143	cds	11	23	39	53	2.801169912529571	2.801169912529571	2.801169912529571
YHR068W-t26_1	144	cds	2	5	8	22	2.5295589614926834	2.5295589614926834	2.5295589614926834
YHR068W-t26_1	145	cds	6	13	17	37	2.3213311899274363	2.3213311899274363	2.3213311899274363
YHR068W-t26_1	146	cds	11	35	14	52	1.992592398517112	1.992592398517112	
YHR068W-t26_1	147	cds	8	27	28	37	1.5658038700134447	1.5658038700134447	
YHR068W-t26_1	148	cds	10	47	14	26	1.4493227160859927	1.4493227160859927	
YHR068W-t26_1	149	cds	5	26	14	25	1.7760169235955843	1.7760169235955843	
YHR068W-t26_1	150	cds	3	6	7	12	1.7297024718973462	1.7297024718973462	
YHR068W-t26_1	151	cds	6	12	17	47	2.560236183504224	2.560236183504224	2.560236183504224
YHR068W-t26_1	152	cds	7	29	26	26	2.492164400178067	2.492164400178067	2.492164400178067
YHR068W-t26_1	153	cds	1	6	15	8	2.7028658486529196	2.7028658486529196	2.7028658486529196
YHR068W-t26_1	154	cds	5	12	8	14	2.3097314027895743	2.3097314027895743	2.3097314027895743
YHR068W-t26_1	155	cds	0	2	6	11	2.1015603651272174	2.1015603651272174	2.1015603651272174
YHR068W-t26_1	156	cds	8	9	4	16	1.9506481174885315	1.9506481174885315	
YHR068W-t26_1	157	cds	11	31	5	27	1.9418194975895369	1.9418194975895369	
YHR068W-t26_1	158	cds	2	7	11	29	1.4881408462718384	1.4881408462718384	
YHR068W-t26_1	159	cds	9	24	16	23	1.9279032825130797	1.9279032825130797	
YHR068W-t26_1	160	cds	12	17	6	16	2.527867778054068	2.527867778054068	2.527867778054068
YHR068W-t26_1	161	cds	4	15	20	39	2.472360950085097	2.472360950085097	2.472360950085097
YHR068W-t26_1	162	cds	2	10	18	16	3.0747979316596035	3.0747979316596035	3.0747979316596035
YHR068W-t26_1	163	cds	7	26	54	67	3.9986349234323524	3.9986349234323524	3.9986349234323524
YHR068W-t26_1	164	cds	3	25	32	37	4.29824606206194	4.29824606206194	4.29824606206194
YHR068W-t26_1	165	cds	2	9	19	33	4.0291183455607955		4.0291183455607955
YHR068W-t26_1	166	cds	6	16	40	72	3.7663994350134047		3.7663994350134047
YHR068W-t26_1	167	cds	8	30	25	64	3.528900400338409		3.528900400338409
YHR068W-t26_1	168	cds	4	20	12	47	2.9898163339321373		2.9898163339321373
YHR068W-t26_1	169	cds	7	17	34	41	2.252044715921294		2.252044715921294
YHR068W-t26_1	170	cds	6	15	18	44	2.294423983968486	2.294423983968486	2.294423983968486
YHR068W-t26_1	171	cds	9	16	9	19	1.9747409009279258	1.9747409009279258	
YHR068W-t26_1	172	cds	8	24	42	34	1.8165259798291036	1.8165259798291036	
YHR068W-t26_1	173	cds	10	32	15	29	1.5665417968419857	1.5665417968419857	
YHR068W-t26_1	174	cds	8	26	25	52	1.8972277471270538	1.8972277471270538	
YHR068W-t26_1	175	cds	12	31	25	34	1.8625717739216956	1.8625717739216956	
YHR068W-t26_1	176	cds	5	10	19	24	2.0160509673916556	2.0160509673916556	
YHR068W-t26_1	177	cds	3	15	14	21	1.6705989914048622	1.6705989914048622	
YHR068W-t26_1	178	cds	6	15	14	28	1.6606249160693776	1.6606249160693776	
YHR068W-t26_1	179	cds	16	40	5	24	1.3309555381082525	1.3309555381082525	
YHR068W-t26_1	180	cds	6	22	14	19	0.9626880540757927		
YHR068W-t26_1	181	cds	16	55	29	35	1.159644585499618	1.159644585499618	
YHR068W-t26_1	182	cds	11	20	9	6	1.3596920789118416	1.3596920789118416	
YHR068W-t26_1	183	cds	8	21	37	47	1.3849519776675008	1.3849519776675008	
YHR068W-t26_1	184	cds	7	27	19	26	1.646184932206292	1.646184932206292	
YHR068W-t26_1	185	cds	7	13	14	16	2.0271189479568426	2.0271189479568426	2.0271189479568426
YHR068W-t26_1	186	cds	5	13	17	27	1.5765489594433795		1.5765489594433795
YHR068W-t26_1	187	cds	16	27	44	76	1.8159273103872438		1.8159273103872438
YHR068W-t26_1	188	cds	51	113	49	32	1.6503448551296152		1.6503448551296152
YHR068W-t26_1	189	cds	22	52	98	106	2.1457087487734987		2.1457087487734987
YHR068W-t26_1	190	cds	33	85	26	43	2.3703271779999318		2.3703271779999318
YHR068W-t26_1	191	cds	3	9	18	45	2.6782901666502825		2.6782901666502825
YHR068W-t26_1	192	cds	5	18	24	60	3.5690071839483934		3.5690071839483934
YHR068W-t26_1	193	cds	7	22	22	40	3.6923966461988753		3.6923966461988753
YHR068W-t26_1	194	cds	2	3	12	32	3.1840989683972625		3.1840989683972625
YHR068W-t26_1	195	cds	16	46	26	52	2.9503813467562257		2.9503813467562257
YHR068W-t26_1	196	cds	8	32	21	69	4.314346813913317		4.314346813913317
YHR068W-t26_1	197	cds	10	14	21	47	3.67859119873024		3.67859119873024
YHR068W-t26_1	198	cds	4	4	21	65	3.7291552415608953		3.7291552415608953
YHR068W-t26_1	199	cds	4	19	31	46	4.389512145193262		4.389512145193262
YHR068W-t26_1	200	cds	21	62	44	81	4.660586242405103		4.660586242405103
YHR068W-t26_1	201	cds	2	19	21	48	3.04319991256064		3.04319991256064
YHR068W-t26_1	202	cds	4	17	22	53	4.141862231849514		4.141862231849514
YHR068W-t26_1	203	cds	14	28	10	30	4.195262842258898		4.195262842258898
YHR068W-t26_1	204	cds	1	15	23	38	3.241592829636401		3.241592829636401
YHR068W-t26_1	205	cds	8	28	20	42	2.6251177902643974		2.6251177902643974
YHR068W-t26_1	206	cds	6	9	4	9	2.8397131256414427	2.8397131256414427	2.8397131256414427
YHR068W-t26_1	207	cds	12	24	4	25	1.566377153729561	1.566377153729561	
YHR068W-t26_1	208	cds	4	20	11	29	1.6216363572882972	1.6216363572882972	
YHR068W-t26_1	209	cds	2	10	10	22	1.638858372907479	1.638858372907479	
YHR068W-t26_1	210	cds	3	7	4	21	1.7690116598842602	1.7690116598842602	
YHR068W-t26_1	211	cds	0	11	6	13	1.5508471934436243	1.5508471934436243	
YHR068W-t26_1	212	cds	10	23	21	23	2.234185078649226	2.234185078649226	
YHR068W-t26_1	213	cds	12	44	13	30	1.9623323528834398	1.9623323528834398	
YHR068W-t26_1	214	cds	2	3	15	22	1.8775519529872313	1.8775519529872313	
YHR068W-t26_1	215	cds	15	28	14	13	1.9030314932298427	1.9030314932298427	
YHR068W-t26_1	216	cds	12	38	5	16	1.9138507332906007	1.9138507332906007	
YHR068W-t26_1	217	cds	3	17	11	9	1.4505790246949535	1.4505790246949535	
YHR068W-t26_1	218	cds	6	33	2	29	1.6919315064073792	1.6919315064073792	
YHR068W-t26_1	219	cds	0	4	18	25	2.0494794186366327	2.0494794186366327	2.0494794186366327
YHR068W-t26_1	220	cds	4	12	9	23	2.010220333179786		2.010220333179786
YHR068W-t26_1	221	cds	12	23	39	44	2.4358777723266716		2.4358777723266716
YHR068W-t26_1	222	cds	7	18	13	19	2.169879816915358		2.169879816915358
YHR068W-t26_1	223	cds	0	4	7	28	2.1232477697809427		2.1232477697809427
YHR068W-t26_1	224	cds	3	8	13	20	2.1792516196709215		2.1792516196709215
YHR068W-t26_1	225	cds	9	17	15	34	2.5198050247621833		2.5198050247621833
YHR068W-t26_1	226	cds	6	36	30	49	2.3552813110589663		2.3552813110589663
YHR068W-t26_1	227	cds	4	40	31	36	2.3170339860625493		2.3170339860625493
YHR068W-t26_1	228	cds	7	8	14	22	2.3894690442631648		2.3894690442631648
YHR068W-t26_1	229	cds	10	7	23	17	2.5928430285174526		2.5928430285174526
YHR068W-t26_1	230	cds	3	14	16	9	2.3613430112604967		2.3613430112604967
YHR068W-t26_1	231	cds	2	8	12	21	2.4432799848473032		2.4432799848473032
YHR068W-t26_1	232	cds	3	16	13	12	2.349468254326535		2.349468254326535
YHR068W-t26_1	233	cds	3	7	7	24	2.750469789307421		2.750469789307421
YHR068W-t26_1	234	cds	4	18	17	24	2.372721168609372		2.372721168609372
YHR068W-t26_1	235	cds	2	5	8	25	2.327235126353015		2.327235126353015
YHR068W-t26_1	236	cds	11	28	30	34	1.9267974086315023		1.9267974086315023
YHR068W-t26_1	237	cds	16	68	47	67	2.296494168336201		2.296494168336201
YHR068W-t26_1	238	cds	15	16	7	11	2.0678607951228765		2.0678607951228765
YHR068W-t26_1	239	cds	3	21	24	44	3.3204593601451506		3.3204593601451506
YHR068W-t26_1	240	cds	6	12	24	32	3.673937845970903		3.673937845970903
YHR068W-t26_1	241	cds	1	14	25	21	3.882376996487122		3.882376996487122
YHR068W-t26_1	242	cds	7	21	45	45	4.375470536993539		4.375470536993539
YHR068W-t26_1	243	cds	11	17	22	27	4.3603165984450465		4.3603165984450465
YHR068W-t26_1	244	cds	5	7	45	37	2.8340074145095673		2.8340074145095673
YHR068W-t26_1	245	cds	10	36	56	60	2.658046849273787		2.658046849273787
YHR068W-t26_1	246	cds	0	0	4	2	2.5842445469432693	2.5842445469432693	2.5842445469432693
YHR068W-t26_1	247	cds	1	7	3	12	1.6321850927096853	1.6321850927096853	
YHR068W-t26_1	248	cds	13	53	22	56	1.5732482531864953	1.5732482531864953	
YHR068W-t26_1	249	cds	3	12	6	20	1.7489708252087914	1.7489708252087914	
YHR068W-t26_1	250	cds	5	23	20	42	1.7634071332029875	1.7634071332029875	
YHR068W-t26_1	251	cds	5	17	9	15	1.6216180595880998	1.6216180595880998	
YHR068W-t26_1	252	cds	4	24	19	35	1.5751281283179717	1.5751281283179717	
YHR068W-t26_1	253	cds	12	24	6	15	1.1719354212324102	1.1719354212324102	
YHR068W-t26_1	254	cds	5	13	10	19	1.1073498665510932	1.1073498665510932	
YHR068W-t26_1	255	cds	40	52	18	23	0.7612001786116898		
YHR068W-t26_1	256	cds	29	23	15	27	0.7406221182261624		
YHR068W-t26_1	257	cds	10	26	8	23	0.70573163368379		
YHR068W-t26_1	258	cds	13	25	7	9	0.7518386817581972		
YHR068W-t26_1	259	cds	18	34	36	35	0.7367684514344895		
YHR068W-t26_1	260	cds	13	43	16	18	0.784837268124486		
YHR068W-t26_1	261	cds	6	11	7	5	0.8411189953445588		
YHR068W-t26_1	262	cds	7	21	9	21	1.0423225530183102		
YHR068W-t26_1	263	cds	8	32	12	11	1.1987954350784562		
YHR068W-t26_1	264	cds	3	14	13	21	1.1380335859462214		
YHR068W-t26_1	265	cds	6	9	9	16	1.0917702273054712		
YHR068W-t26_1	266	cds	7	38	5	9	1.4023244399503847		
YHR068W-t26_1	267	cds	4	12	4	9	1.0409993340182035		
YHR068W-t26_1	268	cds	3	13	18	10	1.1775743226513407		
YHR068W-t26_1	269	cds	5	9	1	8	1.3038179459481314		
YHR068W-t26_1	270	cds	3	10	10	18	1.5019685522006947		
YHR068W-t26_1	271	cds	12	21	17	20	1.1832184933184027		
YHR068W-t26_1	272	cds	5	18	18	19	1.253598943246172		
YHR068W-t26_1	273	cds	5	18	4	11	0.8999380777918446		
YHR068W-t26_1	274	cds	7	21	12	10	0.8644169898350542		
YHR068W-t26_1	275	cds	7	42	5	7	0.6471929343913876		
YHR068W-t26_1	276	cds	14	32	19	22	0.6311310159016335		
YHR068W-t26_1	277	cds	9	36	11	16	0.7900427142820334		
YHR068W-t26_1	278	cds	28	57	19	34	0.909196106836268		
YHR068W-t26_1	279	cds	20	62	64	65	1.3767804239156407	1.3767804239156407	
YHR068W-t26_1	280	cds	11	52	27	18	1.4171365634916917	1.4171365634916917	
YHR068W-t26_1	281	cds	6	7	21	24	1.521268218049753	1.521268218049753	
YHR068W-t26_1	282	cds	6	17	5	18	1.6876426590502864	1.6876426590502864	
YHR068W-t26_1	283	cds	4	33	5	23	1.8832120556898524	1.8832120556898524	
YHR068W-t26_1	284	cds	10	15	21	55	4.4405128482354925	4.4405128482354925	4.4405128482354925
YHR068W-t26_1	285	cds	11	13	11	48	5.4869639033892295		5.4869639033892295
YHR068W-t26_1	286	cds	1	3	27	39	6.409378073845825		6.409378073845825
YHR068W-t26_1	287	cds	5	17	47	91	6.357196955499339		6.357196955499339
YHR068W-t26_1	288	cds	0	22	73	121	6.936183032447492		6.936183032447492
YHR068W-t26_1	289	cds	5	17	15	36	4.098163103999841		4.098163103999841
YHR068W-t26_1	290	cds	7	15	55	58	3.0178696615487524		3.0178696615487524
YHR068W-t26_1	291	cds	13	25	34	40	2.031182324676631		2.031182324676631
YHR068W-t26_1	292	cds	14	36	13	25	2.587241760984463		2.587241760984463
YHR068W-t26_1	293	cds	34	67	28	61	1.7251383208428102		1.7251383208428102
YHR068W-t26_1	294	cds	7	2	11	17	3.07868318152393		3.07868318152393
YHR068W-t26_1	295	cds	42	51	18	35	3.3291825751964295		3.3291825751964295
YHR068W-t26_1	296	cds	5	2	25	16	3.629243501034598		3.629243501034598
YHR068W-t26_1	297	cds	5	10	13	20	3.0363080497134423		3.0363080497134423
YHR068W-t26_1	298	cds	4	11	14	22	3.315946033405072	3.315946033405072	3.315946033405072
YHR068W-t26_1	299	cds	9	9	17	22	1.8916554724213395	1.8916554724213395	
YHR068W-t26_1	300	cds	3	6	8	11	1.620347128139639	1.620347128139639	
YHR068W-t26_1	301	cds	3	6	5	10	1.384249181913938	1.384249181913938	
YHR068W-t26_1	302	cds	12	34	11	17	1.105863936134202	1.105863936134202	
YHR068W-t26_1	303	cds	4	40	8	19	0.7710772146272725		
YHR068W-t26_1	304	cds	21	31	22	9	0.6181958810859003		
YHR068W-t26_1	305	cds	31	26	7	4	0.6012959424087565		
YHR068W-t26_1	306	cds	8	0	10	10	0.7932845570709609		
YHR068W-t26_1	307	cds	18	16	7	11	0.764492178344456		
YHR068W-t26_1	308	cds	4	14	10	29	0.8277333596325425		
YHR068W-t26_1	309	cds	6	20	5	7	0.7956903116093692		
YHR068W-t26_1	310	cds	5	18	3	10	0.9511146276655535		
YHR068W-t26_1	311	cds	29	62	21	28	0.7383546830374534		
YHR068W-t26_1	312	cds	9	22	20	21	1.0144969604875014	1.0144969604875014	
YHR068W-t26_1	313	cds	9	25	13	22	1.9790747457392328	1.9790747457392328	
YHR068W-t26_1	314	cds	6	24	23	27	2.1597196884439733	2.1597196884439733	2.1597196884439733
YHR068W-t26_1	315	cds	6	4	23	28	3.469343884411034		3.469343884411034
YHR068W-t26_1	316	cds	7	19	15	24	3.874062809709755		3.874062809709755
YHR068W-t26_1	317	cds	1	3	15	16	3.956566091102803		3.956566091102803
YHR068W-t26_1	318	cds	5	14	28	29	3.0204976397833745		3.0204976397833745
YHR068W-t26_1	319	cds	6	23	32	25	3.141662357489785		3.141662357489785
YHR068W-t26_1	320	cds	13	31	12	21	1.72089688848846		1.72089688848846
YHR068W-t26_1	321	cds	7	21	22	37	1.8059368773410176		1.8059368773410176
YHR068W-t26_1	322	cds	19	41	19	29	2.2392865341091728		2.2392865341091728
YHR068W-t26_1	323	cds	3	12	24	20	2.200760568938281		2.200760568938281
YHR068W-t26_1	324	cds	2	8	17	24	2.0626730382283265		2.0626730382283265
YHR068W-t26_1	325	cds	0	4	2	3	2.160019156189885		2.160019156189885
YHR068W-t26_1	326	cds	5	16	7	24	3.1736805334529037		3.1736805334529037
YHR068W-t26_1	327	cds	3	7	7	5	2.5469881777514787		2.5469881777514787
YHR068W-t26_1	328	cds	5	22	91	107	2.704405383826508		2.704405383826508
YHR068W-t26_1	329	cds	33	85	81	73	2.6271691966707125		2.6271691966707125
YHR068W-t26_1	330	cds	29	42	47	52	2.542735985871474	2.542735985871474	2.542735985871474
YHR068W-t26_1	331	cds	9	17	10	18	1.3768394333796818	1.3768394333796818	
YHR068W-t26_1	332	cds	8	14	10	8	1.37195570850623	1.37195570850623	
YHR068W-t26_1	333	cds	6	3	9	11	1.4914573707017544	1.4914573707017544	
YHR068W-t26_1	334	cds	13	52	32	44	1.5205888820738909	1.5205888820738909	
YHR068W-t26_1	335	cds	14	20	37	30	1.4978467180972124	1.4978467180972124	
YHR068W-t26_1	336	cds	14	48	27	38	1.2133414753429854	1.2133414753429854	
YHR068W-t26_1	337	cds	10	31	11	17	1.1074817804435362	1.1074817804435362	
YHR068W-t26_1	338	cds	10	17	19	16	0.830480374430857		
YHR068W-t26_1	339	cds	6	21	6	15	0.7297285400024731		
YHR068W-t26_1	340	cds	35	49	22	21	0.6573797307472402		
YHR068W-t26_1	341	cds	30	50	23	27	0.6093760714162819		
YHR068W-t26_1	342	cds	22	51	6	21	0.5285842657653177		
YHR068W-t26_1	343	cds	14	11	8	19	0.5717080942709704		
YHR068W-t26_1	344	cds	10	33	5	10	0.9146428144418742		
YHR068W-t26_1	345	cds	5	19	6	10	1.386131676494462	1.386131676494462	
YHR068W-t26_1	346	cds	3	6	11	11	2.022142060889407	2.022142060889407	
YHR068W-t26_1	347	cds	3	7	7	26	2.195188950491878	2.195188950491878	
YHR068W-t26_1	348	cds	1	4	7	13	2.2847616060377627	2.2847616060377627	
YHR068W-t26_1	349	cds	13	38	27	36	1.9989624806374653	1.9989624806374653	
YHR068W-t26_1	350	cds	9	8	4	20	1.9473681180640934	1.9473681180640934	
YHR068W-t26_1	351	cds	11	19	12	17	1.3056911789414076	1.3056911789414076	
YHR068W-t26_1	352	cds	2	3	4	11	1.55110234499522	1.55110234499522	
YHR068W-t26_1	353	cds	3	14	3	13	1.4712502828799807	1.4712502828799807	
YHR068W-t26_1	354	cds	5	3	9	8	2.0378810121486164	2.0378810121486164	2.0378810121486164
YHR068W-t26_1	355	cds	21	24	13	26	2.708351608151185		2.708351608151185
YHR068W-t26_1	356	cds	0	3	10	22	2.9568002701012235		2.9568002701012235
YHR068W-t26_1	357	cds	2	12	29	29	2.759185546415816		2.759185546415816
YHR068W-t26_1	358	cds	16	20	35	56	2.970467846287355		2.970467846287355
YHR068W-t26_1	359	cds	5	31	11	31	2.461727680675965	2.461727680675965	2.461727680675965
YHR068W-t26_1	360	cds	11	15	17	40	1.527423351205635	1.527423351205635	
YHR068W-t26_1	361	cds	13	20	11	37	1.2218199007836081	1.2218199007836081	
YHR068W-t26_1	362	cds	8	29	10	33	1.168159165066915	1.168159165066915	
YHR068W-t26_1	363	cds	12	36	8	29	1.3535258213273647	1.3535258213273647	
YHR068W-t26_1	364	cds	9	9	11	11	1.3376435193575746	1.3376435193575746	
YHR068W-t26_1	365	cds	7	13	28	32	1.593170829972268	1.593170829972268	
YHR068W-t26_1	366	cds	14	27	23	24	1.583923068938077	1.583923068938077	
YHR068W-t26_1	367	cds	4	18	21	23	1.6180340384654264	1.6180340384654264	
YHR068W-t26_1	368	cds	24	62	25	31	1.402628037212602	1.402628037212602	
YHR068W-t26_1	369	cds	13	27	29	28	1.4911475833105226	1.4911475833105226	
YHR068W-t26_1	370	cds	3	24	9	21	1.547299118757853	1.547299118757853	
