name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	IstringexonFrames	utr5_length	cds_length	utr3_length	gene_length	rep_transcript	modified
rna-NM_001180329.3	NC_001136.10	+	486773	488033	486803	488003	1	486773,	488033,	0	gene-YDR021W	cmpl	cmpl	0,	30	1200	30	1200	True	True
rna-NM_001180330.1	NC_001136.10	-	488041	488692	488071	488662	1	488041,	488692,	0	gene-YDR022C	cmpl	cmpl	0,	30	591	30	591	True	True
rna-YNCD0007C	NC_001136.10	-	488796	488870	488870	488870	1	488796,	488870,	0	gene-YNCD0007C	none	none	-1,	0	0	0	0	True	False
rna-NM_001180331.1	NC_001136.10	+	489477	490926	489507	490896	1	489477,	490926,	0	gene-YDR023W	cmpl	cmpl	0,	30	1389	30	1389	True	True
rna-NM_001180333.3	NC_001136.10	+	491484	492354	491514	492324	2	491484,491898,	491559,492354,	0	gene-YDR025W	cmpl	cmpl	0,0,	30	471	30	471	True	True
rna-NM_001180334.3	NC_001136.10	-	492525	494298	492555	494268	1	492525,	494298,	0	gene-YDR026C	cmpl	cmpl	0,	30	1713	30	1713	True	True
rna-NM_001180335.1	NC_001136.10	-	494618	497348	494648	497318	1	494618,	497348,	0	gene-YDR027C	cmpl	cmpl	0,	30	2670	30	2670	True	True
rna-NM_001180336.1	NC_001136.10	-	497804	500909	497834	500879	1	497804,	500909,	0	gene-YDR028C	cmpl	cmpl	0,	30	3045	30	3045	True	True
rna-NM_001348809.1	NC_001136.10	+	501069	501444	501099	501414	1	501069,	501444,	0	gene-YDR029W	cmpl	cmpl	0,	30	315	30	315	True	True
rna-NM_001180338.3	NC_001136.10	-	501722	503303	501752	503273	1	501722,	503303,	0	gene-YDR030C	cmpl	cmpl	0,	30	1521	30	1521	True	True
rna-NM_001180339.3	NC_001136.10	+	503467	503893	503497	503863	1	503467,	503893,	0	gene-YDR031W	cmpl	cmpl	0,	30	366	30	366	True	True
rna-NM_001180340.1	NC_001136.10	-	504068	504725	504098	504695	1	504068,	504725,	0	gene-YDR032C	cmpl	cmpl	0,	30	597	30	597	True	True
rna-NR_188203.1	NC_001136.10	+	506333	507774	507774	507774	1	506333,	507774,	0	gene-YNCD0033W	none	none	-1,	0	0	0	0	True	False
rna-NR_188204.1	NC_001136.10	-	506545	507450	507450	507450	1	506545,	507450,	0	gene-YNCD0034C	none	none	-1,	0	0	0	0	True	False
rna-NM_001180341.1	NC_001136.10	+	508116	509139	508146	509109	1	508116,	509139,	0	gene-YDR033W	cmpl	cmpl	0,	30	963	30	963	True	True
rna-NM_001180342.3	NC_001136.10	-	509706	512139	509736	512109	1	509706,	512139,	0	gene-YDR034C	cmpl	cmpl	0,	30	2373	30	2373	True	True
rna-NM_001184379.4	NC_001136.10	-	514012	519386	514042	519356	2	514012,518063,	518062,519386,	0	gene-YDR034C-D	cmpl	cmpl	0,0,	30	5313	30	5313	True	True
rna-NM_001184378.1	NC_001136.10	-	518009	519386	518039	519356	1	518009,	519386,	0	gene-YDR034C-C	cmpl	cmpl	0,	30	1317	30	1317	True	True
rna-YNCD0008W	NC_001136.10	+	519742	519826	519826	519826	1	519742,	519826,	0	gene-YNCD0008W	none	none	-1,	0	0	0	0	True	False
rna-NM_001184326.1	NC_001136.10	-	520485	520722	520515	520692	1	520485,	520722,	0	gene-YDR034C-A	cmpl	cmpl	0,	30	177	30	177	True	True
rna-YNCD0009W	NC_001136.10	+	520971	521043	521043	521043	1	520971,	521043,	0	gene-YNCD0009W	none	none	-1,	0	0	0	0	True	False
rna-NM_001184327.3	NC_001136.10	+	521283	521499	521313	521469	1	521283,	521499,	0	gene-YDR034W-B	cmpl	cmpl	0,	30	156	30	156	True	True
rna-NM_001180343.3	NC_001136.10	+	521785	522958	521815	522928	1	521785,	522958,	0	gene-YDR035W	cmpl	cmpl	0,	30	1113	30	1113	True	True
rna-NM_001180344.1	NC_001136.10	-	523180	524743	523210	524713	1	523180,	524743,	0	gene-YDR036C	cmpl	cmpl	0,	30	1503	30	1503	True	True
rna-NM_001180345.1	NC_001136.10	+	525409	527245	525439	527215	1	525409,	527245,	0	gene-YDR037W	cmpl	cmpl	0,	30	1776	30	1776	True	True
rna-NM_001180346.3	NC_001136.10	-	527391	530727	527421	530697	1	527391,	530727,	0	gene-YDR038C	cmpl	cmpl	0,	30	3276	30	3276	True	True
rna-NM_001180347.3	NC_001136.10	-	531276	534612	531306	534582	1	531276,	534612,	0	gene-YDR039C	cmpl	cmpl	0,	30	3276	30	3276	True	True
rna-NM_001180348.1	NC_001136.10	-	535161	538497	535191	538467	1	535161,	538497,	0	gene-YDR040C	cmpl	cmpl	0,	30	3276	30	3276	True	True
rna-NM_001180349.1	NC_001136.10	+	539772	540444	539802	540414	1	539772,	540444,	0	gene-YDR041W	cmpl	cmpl	0,	30	612	30	612	True	True
rna-NM_001180350.3	NC_001136.10	-	540570	541233	540600	541203	1	540570,	541233,	0	gene-YDR042C	cmpl	cmpl	0,	30	603	30	603	True	True
rna-NM_001180351.3	NC_001136.10	-	542643	543399	542673	543369	1	542643,	543399,	0	gene-YDR043C	cmpl	cmpl	0,	30	696	30	696	True	True
rna-NM_001180352.1	NC_001136.10	+	546611	547658	546641	547628	1	546611,	547658,	0	gene-YDR044W	cmpl	cmpl	0,	30	987	30	987	True	True
rna-NM_001180353.1	NC_001136.10	-	547947	548340	547977	548310	1	547947,	548340,	0	gene-YDR045C	cmpl	cmpl	0,	30	333	30	333	True	True
rna-NM_001180354.3	NC_001136.10	-	548731	550606	548761	550576	1	548731,	550606,	0	gene-YDR046C	cmpl	cmpl	0,	30	1815	30	1815	True	True
rna-NM_001180355.3	NC_001136.10	+	551829	552978	551859	552948	1	551829,	552978,	0	gene-YDR047W	cmpl	cmpl	0,	30	1089	30	1089	True	True
rna-NM_001180357.1	NC_001136.10	+	553223	555182	553253	555152	1	553223,	555182,	0	gene-YDR049W	cmpl	cmpl	0,	30	1899	30	1899	True	True
rna-NM_001180358.1	NC_001136.10	-	555695	556502	555725	556472	1	555695,	556502,	0	gene-YDR050C	cmpl	cmpl	0,	30	747	30	747	True	True
rna-NM_001180359.3	NC_001136.10	-	557025	558090	557055	558060	1	557025,	558090,	0	gene-YDR051C	cmpl	cmpl	0,	30	1005	30	1005	True	True
rna-NM_001180360.3	NC_001136.10	-	558480	560655	558510	560625	1	558480,	560655,	0	gene-YDR052C	cmpl	cmpl	0,	30	2115	30	2115	True	True
rna-NM_001180362.1	NC_001136.10	-	561409	562357	561439	562327	1	561409,	562357,	0	gene-YDR054C	cmpl	cmpl	0,	30	888	30	888	True	True
rna-NM_001180363.1	NC_001136.10	+	563496	564891	563526	564861	1	563496,	564891,	0	gene-YDR055W	cmpl	cmpl	0,	30	1335	30	1335	True	True
rna-NM_001180364.3	NC_001136.10	-	564992	565670	565022	565640	1	564992,	565670,	0	gene-YDR056C	cmpl	cmpl	0,	30	618	30	618	True	True
rna-NM_001180365.3	NC_001136.10	+	565896	567585	565926	567555	1	565896,	567585,	0	gene-YDR057W	cmpl	cmpl	0,	30	1629	30	1629	True	True
rna-NM_001180366.1	NC_001136.10	-	567692	568733	567722	568703	1	567692,	568733,	0	gene-YDR058C	cmpl	cmpl	0,	30	981	30	981	True	True
rna-YNCD0011W	NC_001136.10	+	568881	568953	568953	568953	1	568881,	568953,	0	gene-YNCD0011W	none	none	-1,	0	0	0	0	True	False
rna-YNCD0012W	NC_001136.10	+	568963	569035	569035	569035	1	568963,	569035,	0	gene-YNCD0012W	none	none	-1,	0	0	0	0	True	False
rna-NM_001180367.1	NC_001136.10	-	569203	569800	569233	569770	2	569203,569723,	569633,569800,	0	gene-YDR059C	cmpl	cmpl	2,0,	30	447	30	447	True	True
rna-NM_001180368.3	NC_001136.10	+	570618	573756	570648	573726	1	570618,	573756,	0	gene-YDR060W	cmpl	cmpl	0,	30	3078	30	3078	True	True
rna-NM_001180369.3	NC_001136.10	+	574133	575813	574163	575783	1	574133,	575813,	0	gene-YDR061W	cmpl	cmpl	0,	30	1620	30	1620	True	True
rna-NM_001180370.1	NC_001136.10	+	576443	578189	576473	578159	1	576443,	578189,	0	gene-YDR062W	cmpl	cmpl	0,	30	1686	30	1686	True	True
rna-NM_001180371.1	NC_001136.10	+	578632	579142	578662	579112	1	578632,	579142,	0	gene-YDR063W	cmpl	cmpl	0,	30	450	30	450	True	True
rna-NM_001180372.3	NC_001136.10	+	579427	580482	579457	580452	2	579427,580017,	579478,580482,	0	gene-YDR064W	cmpl	cmpl	0,0,	30	456	30	456	True	True
rna-NM_001180373.3	NC_001136.10	+	580656	581814	580686	581784	1	580656,	581814,	0	gene-YDR065W	cmpl	cmpl	0,	30	1098	30	1098	True	True
rna-NM_001180374.1	NC_001136.10	-	581877	582528	581907	582498	1	581877,	582528,	0	gene-YDR066C	cmpl	cmpl	0,	30	591	30	591	True	True
rna-NM_001180375.1	NC_001136.10	-	582760	583495	582790	583465	1	582760,	583495,	0	gene-YDR067C	cmpl	cmpl	0,	30	675	30	675	True	True
rna-NM_001180376.3	NC_001136.10	+	583682	584675	583712	584645	1	583682,	584675,	0	gene-YDR068W	cmpl	cmpl	0,	30	933	30	933	True	True
rna-NM_001180377.3	NC_001136.10	-	584908	587749	584938	587719	1	584908,	587749,	0	gene-YDR069C	cmpl	cmpl	0,	30	2781	30	2781	True	True
rna-NM_001180378.1	NC_001136.10	-	588067	588409	588097	588379	1	588067,	588409,	0	gene-YDR070C	cmpl	cmpl	0,	30	282	30	282	True	True
rna-NM_001180379.1	NC_001136.10	-	588796	589432	588826	589402	1	588796,	589432,	0	gene-YDR071C	cmpl	cmpl	0,	30	576	30	576	True	True
rna-NM_001180380.3	NC_001136.10	-	589730	591374	589760	591344	1	589730,	591374,	0	gene-YDR072C	cmpl	cmpl	0,	30	1584	30	1584	True	True
rna-NM_001180381.3	NC_001136.10	+	592408	592978	592438	592948	1	592408,	592978,	0	gene-YDR073W	cmpl	cmpl	0,	30	510	30	510	True	True
rna-NM_001180382.1	NC_001136.10	+	593862	596613	593892	596583	1	593862,	596613,	0	gene-YDR074W	cmpl	cmpl	0,	30	2691	30	2691	True	True
rna-NM_001180383.1	NC_001136.10	+	597125	598112	597155	598082	1	597125,	598112,	0	gene-YDR075W	cmpl	cmpl	0,	30	927	30	927	True	True
rna-NM_001180384.3	NC_001136.10	+	598437	599718	598467	599688	1	598437,	599718,	0	gene-YDR076W	cmpl	cmpl	0,	30	1221	30	1221	True	True
rna-NM_001180385.3	NC_001136.10	+	600762	601839	600792	601809	1	600762,	601839,	0	gene-YDR077W	cmpl	cmpl	0,	30	1017	30	1017	True	True
rna-NM_001180386.1	NC_001136.10	-	602167	602899	602197	602869	1	602167,	602899,	0	gene-YDR078C	cmpl	cmpl	0,	30	672	30	672	True	True
rna-NM_001180387.1	NC_001136.10	+	603033	603429	603063	603399	1	603033,	603429,	0	gene-YDR079W	cmpl	cmpl	0,	30	336	30	336	True	True
rna-NM_001184469.3	NC_001136.10	-	603562	603841	603592	603811	1	603562,	603841,	0	gene-YDR079C-A	cmpl	cmpl	0,	30	219	30	219	True	True
rna-NM_001180388.3	NC_001136.10	+	603977	607016	604007	606986	1	603977,	607016,	0	gene-YDR080W	cmpl	cmpl	0,	30	2979	30	2979	True	True
rna-NM_001180389.1	NC_001136.10	-	607273	610111	607303	610081	1	607273,	610111,	0	gene-YDR081C	cmpl	cmpl	0,	30	2778	30	2778	True	True
rna-NM_001180390.1	NC_001136.10	+	610410	611955	610440	611925	1	610410,	611955,	0	gene-YDR082W	cmpl	cmpl	0,	30	1485	30	1485	True	True
rna-NM_001180391.3	NC_001136.10	+	612042	613281	612072	613251	1	612042,	613281,	0	gene-YDR083W	cmpl	cmpl	0,	30	1179	30	1179	True	True
rna-NM_001180392.3	NC_001136.10	-	613374	614034	613404	614004	1	613374,	614034,	0	gene-YDR084C	cmpl	cmpl	0,	30	600	30	600	True	True
rna-NM_001180393.1	NC_001136.10	-	614257	616180	614287	616150	1	614257,	616180,	0	gene-YDR085C	cmpl	cmpl	0,	30	1863	30	1863	True	True
rna-NM_001180394.1	NC_001136.10	-	616897	617200	616927	617170	1	616897,	617200,	0	gene-YDR086C	cmpl	cmpl	0,	30	243	30	243	True	True
rna-NM_001180395.3	NC_001136.10	-	617439	618336	617469	618306	1	617439,	618336,	0	gene-YDR087C	cmpl	cmpl	0,	30	837	30	837	True	True
rna-NM_001180396.3	NC_001136.10	-	618466	619675	618496	619645	1	618466,	619675,	0	gene-YDR088C	cmpl	cmpl	0,	30	1149	30	1149	True	True
rna-YNCD0013C	NC_001136.10	-	619968	620041	620041	620041	1	619968,	620041,	0	gene-YNCD0013C	none	none	-1,	0	0	0	0	True	False
rna-NM_001180397.1	NC_001136.10	+	622081	624751	622111	624721	1	622081,	624751,	0	gene-YDR089W	cmpl	cmpl	0,	30	2610	30	2610	True	True
rna-NM_001180398.1	NC_001136.10	-	625035	626028	625065	625998	1	625035,	626028,	0	gene-YDR090C	cmpl	cmpl	0,	30	933	30	933	True	True
rna-NM_001180399.3	NC_001136.10	-	626677	628564	626707	628534	1	626677,	628564,	0	gene-YDR091C	cmpl	cmpl	0,	30	1827	30	1827	True	True
rna-NM_001180400.3	NC_001136.10	+	629845	630635	629875	630605	2	629845,630173,	629905,630635,	0	gene-YDR092W	cmpl	cmpl	0,0,	30	462	30	462	True	True
rna-NM_001180401.1	NC_001136.10	+	631251	636150	631281	636120	1	631251,	636150,	0	gene-YDR093W	cmpl	cmpl	0,	30	4839	30	4839	True	True
rna-NM_001180404.1	NC_001136.10	+	637108	639853	637138	639823	1	637108,	639853,	0	gene-YDR096W	cmpl	cmpl	0,	30	2685	30	2685	True	True
rna-NM_001180405.3	NC_001136.10	-	640078	643867	640108	643837	1	640078,	643867,	0	gene-YDR097C	cmpl	cmpl	0,	30	3729	30	3729	True	True
rna-NM_001180406.4	NC_001136.10	-	644147	644960	644177	644930	1	644147,	644960,	0	gene-YDR098C	cmpl	cmpl	0,	30	753	30	753	True	True
rna-YNCD0014C	NC_001136.10	-	645152	645224	645224	645224	1	645152,	645224,	0	gene-YNCD0014C	none	none	-1,	0	0	0	0	True	False
rna-NM_001184417.2	NC_001136.10	-	645827	651156	645857	651126	2	645827,649821,	649820,651156,	0	gene-YDR098C-B	cmpl	cmpl	0,0,	30	5268	30	5268	True	True
rna-NM_001184416.1	NC_001136.10	-	649773	651156	649803	651126	1	649773,	651156,	0	gene-YDR098C-A	cmpl	cmpl	0,	30	1323	30	1323	True	True
rna-NM_001180407.3	NC_001136.10	+	653576	654458	653606	654428	1	653576,	654458,	0	gene-YDR099W	cmpl	cmpl	0,	30	822	30	822	True	True
rna-NM_001180408.3	NC_001136.10	+	654982	655474	655012	655444	1	654982,	655474,	0	gene-YDR100W	cmpl	cmpl	0,	30	432	30	432	True	True
rna-NM_001180409.1	NC_001136.10	-	655655	657497	655685	657467	1	655655,	657497,	0	gene-YDR101C	cmpl	cmpl	0,	30	1782	30	1782	True	True
rna-NM_001348810.1	NC_001136.10	-	657617	658010	657647	657980	1	657617,	658010,	0	gene-YDR102C	cmpl	cmpl	0,	30	333	30	333	True	True
rna-NM_001180411.1	NC_001136.10	+	658319	661133	658349	661103	1	658319,	661133,	0	gene-YDR103W	cmpl	cmpl	0,	30	2754	30	2754	True	True
rna-NM_001180412.3	NC_001136.10	-	661142	664940	661172	664910	1	661142,	664940,	0	gene-YDR104C	cmpl	cmpl	0,	30	3738	30	3738	True	True
rna-NM_001180413.3	NC_001136.10	-	665318	666800	665348	666770	1	665318,	666800,	0	gene-YDR105C	cmpl	cmpl	0,	30	1422	30	1422	True	True
rna-NM_001180414.1	NC_001136.10	+	666973	667888	667003	667858	1	666973,	667888,	0	gene-YDR106W	cmpl	cmpl	0,	30	855	30	855	True	True
rna-YNCD0015C	NC_001136.10	-	668006	668080	668080	668080	1	668006,	668080,	0	gene-YNCD0015C	none	none	-1,	0	0	0	0	True	False
rna-NM_001180415.1	NC_001136.10	-	668985	671064	669015	671034	1	668985,	671064,	0	gene-YDR107C	cmpl	cmpl	0,	30	2019	30	2019	True	True
rna-NM_001180416.3	NC_001136.10	+	671238	673395	671268	673365	1	671238,	673395,	0	gene-YDR108W	cmpl	cmpl	0,	30	2097	30	2097	True	True
rna-NM_001180417.3	NC_001136.10	-	673489	675697	673519	675667	1	673489,	675697,	0	gene-YDR109C	cmpl	cmpl	0,	30	2148	30	2148	True	True
rna-NM_001180418.1	NC_001136.10	+	676071	677832	676101	677802	1	676071,	677832,	0	gene-YDR110W	cmpl	cmpl	0,	30	1701	30	1701	True	True
rna-NM_001180419.1	NC_001136.10	-	678210	679794	678240	679764	1	678210,	679794,	0	gene-YDR111C	cmpl	cmpl	0,	30	1524	30	1524	True	True
rna-NM_001180421.3	NC_001136.10	-	680465	681647	680495	681617	1	680465,	681647,	0	gene-YDR113C	cmpl	cmpl	0,	30	1122	30	1122	True	True
rna-NM_001180422.3	NC_001136.10	-	681893	682256	681923	682226	1	681893,	682256,	0	gene-YDR114C	cmpl	cmpl	0,	30	303	30	303	True	True
rna-NM_001180423.1	NC_001136.10	+	682144	682522	682174	682492	1	682144,	682522,	0	gene-YDR115W	cmpl	cmpl	0,	30	318	30	318	True	True
rna-NM_001180424.1	NC_001136.10	-	682693	683611	682723	683581	1	682693,	683611,	0	gene-YDR116C	cmpl	cmpl	0,	30	858	30	858	True	True
rna-NM_001180425.3	NC_001136.10	-	683915	685673	683945	685643	1	683915,	685673,	0	gene-YDR117C	cmpl	cmpl	0,	30	1698	30	1698	True	True
rna-NM_001180426.3	NC_001136.10	+	685851	687870	685881	687840	1	685851,	687870,	0	gene-YDR118W	cmpl	cmpl	0,	30	1959	30	1959	True	True
rna-NM_001180427.1	NC_001136.10	+	688196	690563	688226	690533	1	688196,	690563,	0	gene-YDR119W	cmpl	cmpl	0,	30	2307	30	2307	True	True
rna-NM_001184681.1	NC_001136.10	+	690983	691244	691013	691214	1	690983,	691244,	0	gene-YDR119W-A	cmpl	cmpl	0,	30	201	30	201	True	True
rna-NM_001180428.3	NC_001136.10	-	691518	693291	691548	693261	1	691518,	693291,	0	gene-YDR120C	cmpl	cmpl	0,	30	1713	30	1713	True	True
rna-NM_001180429.3	NC_001136.10	+	693554	694205	693584	694175	1	693554,	694205,	0	gene-YDR121W	cmpl	cmpl	0,	30	591	30	591	True	True
rna-NM_001180430.1	NC_001136.10	+	694669	697924	694699	697894	1	694669,	697924,	0	gene-YDR122W	cmpl	cmpl	0,	30	3195	30	3195	True	True
rna-NM_001180431.1	NC_001136.10	-	698523	699498	698553	699468	1	698523,	699498,	0	gene-YDR123C	cmpl	cmpl	0,	30	915	30	915	True	True
rna-NM_001180432.3	NC_001136.10	+	700284	701319	700314	701289	1	700284,	701319,	0	gene-YDR124W	cmpl	cmpl	0,	30	975	30	975	True	True
rna-NM_001180433.3	NC_001136.10	-	701366	702788	701396	702758	1	701366,	702788,	0	gene-YDR125C	cmpl	cmpl	0,	30	1362	30	1362	True	True
rna-NM_001180434.1	NC_001136.10	+	703203	704274	703233	704244	1	703203,	704274,	0	gene-YDR126W	cmpl	cmpl	0,	30	1011	30	1011	True	True
rna-NM_001180435.1	NC_001136.10	+	704453	709280	704483	709250	1	704453,	709280,	0	gene-YDR127W	cmpl	cmpl	0,	30	4767	30	4767	True	True
rna-NM_001180436.3	NC_001136.10	+	709518	713025	709548	712995	1	709518,	713025,	0	gene-YDR128W	cmpl	cmpl	0,	30	3447	30	3447	True	True
rna-NM_001180437.3	NC_001136.10	-	713309	715409	713339	715379	2	713309,715358,	715247,715409,	0	gene-YDR129C	cmpl	cmpl	0,0,	30	1929	30	1929	True	True
rna-NM_001180438.1	NC_001136.10	-	715716	716652	715746	716622	1	715716,	716652,	0	gene-YDR130C	cmpl	cmpl	0,	30	876	30	876	True	True
rna-NM_001180439.1	NC_001136.10	-	716759	718490	716789	718460	1	716759,	718490,	0	gene-YDR131C	cmpl	cmpl	0,	30	1671	30	1671	True	True
rna-NM_001180440.3	NC_001136.10	-	718785	720333	718815	720303	1	718785,	720333,	0	gene-YDR132C	cmpl	cmpl	0,	30	1488	30	1488	True	True
rna-YDR134C	NC_001136.10	-	721040	721511	721070	721481	1	721040,	721511,	0	gene-YDR134C	cmpl	cmpl	0,	30	411	30	411	True	True
rna-NM_001180442.3	NC_001136.10	-	722973	727581	723003	727551	1	722973,	727581,	0	gene-YDR135C	cmpl	cmpl	0,	30	4548	30	4548	True	True
rna-NM_001180444.1	NC_001136.10	+	728228	730280	728258	730250	1	728228,	730280,	0	gene-YDR137W	cmpl	cmpl	0,	30	1992	30	1992	True	True
rna-NM_001180445.1	NC_001136.10	+	730547	732866	730577	732836	1	730547,	732866,	0	gene-YDR138W	cmpl	cmpl	0,	30	2259	30	2259	True	True
rna-NM_001180446.3	NC_001136.10	-	733587	733954	733617	733924	2	733587,733775,	733702,733954,	0	gene-YDR139C	cmpl	cmpl	2,0,	30	234	30	234	True	True
rna-NM_001180447.3	NC_001136.10	+	734107	734833	734137	734803	1	734107,	734833,	0	gene-YDR140W	cmpl	cmpl	0,	30	666	30	666	True	True
rna-NM_001180448.1	NC_001136.10	-	734870	740027	734900	739997	1	734870,	740027,	0	gene-YDR141C	cmpl	cmpl	0,	30	5097	30	5097	True	True
rna-NM_001180449.1	NC_001136.10	-	740442	741630	740472	741600	1	740442,	741630,	0	gene-YDR142C	cmpl	cmpl	0,	30	1128	30	1128	True	True
rna-NM_001180450.3	NC_001136.10	-	742011	743904	742041	743874	1	742011,	743904,	0	gene-YDR143C	cmpl	cmpl	0,	30	1833	30	1833	True	True
rna-NM_001180451.3	NC_001136.10	-	744280	746131	744310	746101	1	744280,	746131,	0	gene-YDR144C	cmpl	cmpl	0,	30	1791	30	1791	True	True
rna-NM_001180452.1	NC_001136.10	+	746707	748387	746737	748357	1	746707,	748387,	0	gene-YDR145W	cmpl	cmpl	0,	30	1620	30	1620	True	True
rna-NM_001180453.1	NC_001136.10	-	748582	750772	748612	750742	1	748582,	750772,	0	gene-YDR146C	cmpl	cmpl	0,	30	2130	30	2130	True	True
rna-NM_001180454.3	NC_001136.10	+	751600	753265	751630	753235	1	751600,	753265,	0	gene-YDR147W	cmpl	cmpl	0,	30	1605	30	1605	True	True
rna-NM_001180455.3	NC_001136.10	-	753644	755096	753674	755066	1	753644,	755096,	0	gene-YDR148C	cmpl	cmpl	0,	30	1392	30	1392	True	True
rna-NM_001180457.1	NC_001136.10	+	755597	763904	755627	763874	1	755597,	763904,	0	gene-YDR150W	cmpl	cmpl	0,	30	8247	30	8247	True	True
rna-NM_001180458.1	NC_001136.10	-	764147	765185	764177	765155	1	764147,	765185,	0	gene-YDR151C	cmpl	cmpl	0,	30	978	30	978	True	True
rna-NM_001180459.3	NC_001136.10	+	765675	766533	765705	766503	1	765675,	766533,	0	gene-YDR152W	cmpl	cmpl	0,	30	798	30	798	True	True
rna-NM_001180460.3	NC_001136.10	-	766705	768001	766735	767971	1	766705,	768001,	0	gene-YDR153C	cmpl	cmpl	0,	30	1236	30	1236	True	True
rna-NM_001180462.1	NC_001136.10	-	768481	769030	768511	769000	1	768481,	769030,	0	gene-YDR155C	cmpl	cmpl	0,	30	489	30	489	True	True
rna-NM_001180463.1	NC_001136.10	+	769494	769968	769524	769938	1	769494,	769968,	0	gene-YDR156W	cmpl	cmpl	0,	30	414	30	414	True	True
rna-NM_001348811.1	NC_001136.10	+	769900	770362	769930	770332	1	769900,	770362,	0	gene-YDR157W	cmpl	cmpl	0,	30	402	30	402	True	True
rna-NM_001180465.3	NC_001136.10	+	770326	771484	770356	771454	1	770326,	771484,	0	gene-YDR158W	cmpl	cmpl	0,	30	1098	30	1098	True	True
rna-NM_001180466.3	NC_001136.10	+	771846	775812	771876	775782	1	771846,	775812,	0	gene-YDR159W	cmpl	cmpl	0,	30	3906	30	3906	True	True
rna-NM_001180467.1	NC_001136.10	+	776132	778751	776162	778721	1	776132,	778751,	0	gene-YDR160W	cmpl	cmpl	0,	30	2559	30	2559	True	True
rna-NM_001180468.1	NC_001136.10	+	779012	780236	779042	780206	1	779012,	780236,	0	gene-YDR161W	cmpl	cmpl	0,	30	1164	30	1164	True	True
rna-NM_001180469.3	NC_001136.10	-	780359	781130	780389	781100	1	780359,	781130,	0	gene-YDR162C	cmpl	cmpl	0,	30	711	30	711	True	True
rna-NM_001180470.3	NC_001136.10	+	781392	781980	781422	781950	1	781392,	781980,	0	gene-YDR163W	cmpl	cmpl	0,	30	528	30	528	True	True
rna-NM_001180471.1	NC_001136.10	-	782010	784245	782040	784215	1	782010,	784245,	0	gene-YDR164C	cmpl	cmpl	0,	30	2175	30	2175	True	True
rna-NM_001180472.1	NC_001136.10	+	784840	786235	784870	786205	1	784840,	786235,	0	gene-YDR165W	cmpl	cmpl	0,	30	1335	30	1335	True	True
rna-NM_001180473.3	NC_001136.10	-	786275	789251	786305	789221	1	786275,	789251,	0	gene-YDR166C	cmpl	cmpl	0,	30	2916	30	2916	True	True
rna-NM_001180474.3	NC_001136.10	+	789418	790099	789448	790069	1	789418,	790099,	0	gene-YDR167W	cmpl	cmpl	0,	30	621	30	621	True	True
rna-NM_001180475.1	NC_001136.10	+	790297	791878	790327	791848	1	790297,	791878,	0	gene-YDR168W	cmpl	cmpl	0,	30	1521	30	1521	True	True
rna-NM_001180476.1	NC_001136.10	-	792317	793919	792347	793889	1	792317,	793919,	0	gene-YDR169C	cmpl	cmpl	0,	30	1542	30	1542	True	True
rna-NM_001184544.3	NC_001136.10	-	794543	794753	794573	794723	1	794543,	794753,	0	gene-YDR169C-A	cmpl	cmpl	0,	30	150	30	150	True	True
rna-NM_001180477.3	NC_001136.10	-	796162	802252	796192	802222	1	796162,	802252,	0	gene-YDR170C	cmpl	cmpl	0,	30	6030	30	6030	True	True
rna-YNCD0016C	NC_001136.10	-	802730	802802	802802	802802	1	802730,	802802,	0	gene-YNCD0016C	none	none	-1,	0	0	0	0	True	False
rna-NM_001184320.1	NC_001136.10	+	803164	804547	803194	804517	1	803164,	804547,	0	gene-YDR170W-A	cmpl	cmpl	0,	30	1323	30	1323	True	True
rna-NM_001180478.1	NC_001136.10	+	806590	807778	806620	807748	1	806590,	807778,	0	gene-YDR171W	cmpl	cmpl	0,	30	1128	30	1128	True	True
rna-NM_001180479.3	NC_001136.10	+	808293	810411	808323	810381	1	808293,	810411,	0	gene-YDR172W	cmpl	cmpl	0,	30	2058	30	2058	True	True
rna-NM_001180480.3	NC_001136.10	-	810534	811662	810564	811632	1	810534,	811662,	0	gene-YDR173C	cmpl	cmpl	0,	30	1068	30	1068	True	True
rna-NM_001180481.1	NC_001136.10	+	812079	812880	812109	812850	1	812079,	812880,	0	gene-YDR174W	cmpl	cmpl	0,	30	741	30	741	True	True
rna-NM_001180482.1	NC_001136.10	-	813162	814182	813192	814152	1	813162,	814182,	0	gene-YDR175C	cmpl	cmpl	0,	30	960	30	960	True	True
rna-NM_001180483.3	NC_001136.10	+	814421	816590	814451	816560	1	814421,	816590,	0	gene-YDR176W	cmpl	cmpl	0,	30	2109	30	2109	True	True
